id,predictions,band_gap
6141f0c14e27a1844a5f043a,1.1406666,1.1298
6141cf8831cf3ef3d4a9edac,0.40893894,0.4259
61424fdb3ac25c70a5c6cb73,0.40037224,0.4283
6141cf1369b0784ffcf8f84f,0.3434369,0.3586
6141dba64e27a1844a5f028e,1.143449,1.1446
61421227ee0a3fd43fb47e73,0.42743537,0.4303
6141cf209cbada84a86767d7,1.8007022,1.8098
6141d6773ac25c70a5c6c90b,0.41200846,0.4229999999999999
6141cf3531cf3ef3d4a9ed70,0.34483287,0.3516
6141cf2d51c1cbd9654b887c,1.0911863,1.0933
6141fea0ee0a3fd43fb47e09,0.34208912,0.3534
6141ddbfbaaf234b352903de,1.10622,1.1129
6141d76bee0a3fd43fb47bcd,0.39003766,0.4078
6142f9793ac25c70a5c6cc87,0.41356876,0.4317
6141e04b4e27a1844a5f030a,1.1433618,1.144
614502123ac25c70a5c6cdad,0.38617483,0.3891
6142815e3ac25c70a5c6cbe5,0.4111934,0.4246000000000001
6142cf4bbaaf234b3529072a,1.1159658,1.111
6141e301baaf234b35290436,0.9429839,0.9414
6141ef879cbada84a8676b5f,1.8006388,1.8092
6141cf1ebaaf234b3529019a,1.0053048,1.0011
61423df44e27a1844a5f06f6,1.1386391,1.1387
6142710b4e27a1844a5f07f4,1.1474257,1.1451
6142194331cf3ef3d4a9f2f2,0.3421521,0.3551
614256ce31cf3ef3d4a9f48a,0.393333,0.3983
6142071d4e27a1844a5f0550,1.177991,1.1793
614210e6ee0a3fd43fb47e6b,0.38660517,0.3843
61426e4431cf3ef3d4a9f4fa,0.40700173,0.4204
6141cf6731cf3ef3d4a9ed98,0.29006714,0.302
6141ec5331cf3ef3d4a9f102,0.34840593,0.353
614205bf9cbada84a8676c1f,1.8010254,1.8092
6141f29b9cbada84a8676b7b,1.8004135,1.8076
6141d3819cbada84a8676939,1.7999398,1.8071
61424cbf4e27a1844a5f074e,1.1393383,1.1379
6141d64c31cf3ef3d4a9ef30,0.40997598,0.4197000000000001
6141dabe9cbada84a8676a17,1.7984501,1.8071
6141d03c4e27a1844a5f00ba,1.1473452,1.1452
6141d3594e27a1844a5f0176,1.1518584,1.1458
6141cf1e4e27a1844a5f000a,1.1461476,1.1465
6141d30e9cbada84a8676925,1.801952,1.8097
6141d00951c1cbd9654b888e,1.0413177,1.039
6142a5504e27a1844a5f08c8,1.1422032,1.1448
6141dc339cbada84a8676a39,1.8020258,1.8085
6141e988ee0a3fd43fb47d29,0.2678077,0.2829
614250eaee0a3fd43fb47f33,0.34794304,0.3565
6141d0eb9cbada84a86768b1,1.7997288,1.8084
6141f5c54e27a1844a5f0482,1.1782914,1.1758
61424afb31cf3ef3d4a9f43a,0.3462167,0.3561999999999999
61426787ee0a3fd43fb47f4f,0.35638088,0.3578
61420af331cf3ef3d4a9f276,0.40791106,0.4240999999999999
614200babaaf234b35290576,0.96961206,0.9582
614240c84e27a1844a5f070a,1.1459912,1.1451
6141d16b4e27a1844a5f0112,1.1389129,1.1424
614273c74e27a1844a5f07fc,1.1422299,1.1458
6142580b31cf3ef3d4a9f492,0.3568931,0.3583
6142e1d73ac25c70a5c6cc65,0.2828168,0.3041999999999999
6141cf2dbaaf234b352901ae,0.957708,0.9582
6141cfe0baaf234b35290214,1.109841,1.1102
6141d60b31cf3ef3d4a9ef26,0.34989414,0.3526
6141d59f9cbada84a8676987,1.8019267,1.808
6141e49d3ac25c70a5c6c9a1,0.39636746,0.4209
6141f82831cf3ef3d4a9f1a2,0.27487153,0.2683
6141d198ee0a3fd43fb47aed,0.2880226,0.2984
6142dd4f4e27a1844a5f095a,1.1469558,1.145
6142106dbaaf234b352905ce,1.1140198,1.1111
6141fc36baaf234b35290552,1.0879687,1.0836
6141e8b23ac25c70a5c6c9c3,0.39041597,0.391
61426cea31cf3ef3d4a9f4f6,0.266487,0.275
6141db2131cf3ef3d4a9efc0,0.39673433,0.4049999999999999
614286443ac25c70a5c6cbf1,0.3911724,0.3529
6141f4b54e27a1844a5f0474,1.142928,1.1424
6141e2d4ee0a3fd43fb47cc5,0.34853646,0.3543
614205c7baaf234b35290598,1.0907426,1.0887
6141db674e27a1844a5f0288,1.1446642,1.145
6141d1613ac25c70a5c6c8ab,0.29687372,0.2831
6141efd431cf3ef3d4a9f130,0.3540031,0.3601999999999999
6141f2cf4e27a1844a5f0458,1.1404063,1.1422
6141d13b4e27a1844a5f0106,1.142962,1.1497
614209924e27a1844a5f0568,1.1461192,1.1509
61427f4231cf3ef3d4a9f540,0.36054543,0.3573999999999999
61420acf31cf3ef3d4a9f274,0.3516307,0.349
614204d8baaf234b35290590,1.1073476,1.1094
614281e531cf3ef3d4a9f548,0.3451099,0.3585
6141e9834e27a1844a5f03c4,1.1442623,1.1462
614600c231cf3ef3d4a9f834,0.35683706,0.3588999999999999
6141e99b4e27a1844a5f03c6,1.144385,1.1445
6141d12aee0a3fd43fb47ad3,0.3513348,0.3588
6141df5fbaaf234b352903fc,1.0952032,1.0944
61423c31baaf234b3529067c,1.1055455,1.1086
6146069a4e27a1844a5f0afe,1.1481642,1.1495
6141dabb3ac25c70a5c6c943,0.3863589,0.3874000000000001
6141d29a3ac25c70a5c6c8c7,0.3493879,0.3498
61445b664e27a1844a5f0ac2,1.1494426,1.1392
6141d1d1baaf234b35290294,1.1042719,1.1017
6141cf0f51c1cbd9654b8870,1.0773692,1.0843
6141cf52baaf234b352901ce,1.1059067,1.0997
6146900531cf3ef3d4a9f83c,0.35269564,0.359
6141d0d29cbada84a86768ad,1.8032957,1.8086
6141d364ee0a3fd43fb47b43,0.3516315,0.3577
6141e1804e27a1844a5f0322,1.1457394,1.1436
6141d0c931cf3ef3d4a9ee28,0.38479322,0.4039
6141e73fbaaf234b35290476,1.0868528,1.0836
6141e9679cbada84a8676b17,1.7987138,1.8078
6141e69b9cbada84a8676af5,1.8007497,1.8075
6141d39631cf3ef3d4a9eec4,0.34653172,0.3562999999999999
6142062631cf3ef3d4a9f23c,0.22849798,0.235
6141e7613ac25c70a5c6c9b9,0.28531834,0.2945
614220d74e27a1844a5f062e,1.1395738,1.1464
6141cf5dbaaf234b352901d6,1.0793877,1.0836
6141e3f23ac25c70a5c6c99b,0.35000715,0.3535
6141e4ff9cbada84a8676adb,1.7996634,1.81
6141dcfb9cbada84a8676a49,1.8012413,1.809
6142356031cf3ef3d4a9f3ca,0.40886262,0.4242999999999999
61422db39cbada84a8676cbf,1.799914,1.8076
6141d7c54e27a1844a5f0218,1.1470404,1.1474
6141d0dd31cf3ef3d4a9ee2e,0.3846185,0.3696
614221833ac25c70a5c6cadd,0.40983155,0.4058
6141f4069cbada84a8676b8b,1.7988857,1.8091
6141cff44e27a1844a5f009c,1.1491054,1.1446999999999998
6142e59131cf3ef3d4a9f670,0.40282083,0.3904
6141d3d34e27a1844a5f018c,1.1809162,1.1776
6143461abaaf234b35290746,1.0858778,1.0831
6142bb1c31cf3ef3d4a9f602,0.39706463,0.4049999999999999
6141d57e9cbada84a8676983,1.8054229,1.8091
61424e1dee0a3fd43fb47f29,0.2604601,0.2791
6142380e4e27a1844a5f06ce,1.1470019,1.1449
61421f414e27a1844a5f061e,1.1436833,1.1471
6141db17baaf234b352903b4,1.0956213,1.0955
6141e5ee4e27a1844a5f0380,1.1849241,1.1808
6141f9159cbada84a8676bb5,1.800757,1.8058
614375fd31cf3ef3d4a9f760,0.40745616,0.415
6141d6a131cf3ef3d4a9ef3c,0.3485816,0.3531999999999999
6141d283ee0a3fd43fb47b1f,0.3528959,0.3520999999999999
6142f3ce3ac25c70a5c6cc81,0.34047073,0.3776
6141de733ac25c70a5c6c969,0.37793386,0.3823
614255173ac25c70a5c6cb85,0.3638777,0.3530999999999999
614312c331cf3ef3d4a9f6ce,0.28930643,0.3011
61438fde31cf3ef3d4a9f776,0.4054486,0.4272999999999999
614211e4ee0a3fd43fb47e71,0.38225517,0.3712
6141dc4331cf3ef3d4a9efde,0.34135908,0.3540999999999999
6141d1a531cf3ef3d4a9ee60,0.41267553,0.4176
614207e49cbada84a8676c31,1.7988466,1.8088
61432d864e27a1844a5f09f0,1.1473894,1.1445
6141e6c9ee0a3fd43fb47cf9,0.3979015,0.4178
6141f6fe31cf3ef3d4a9f194,0.38681808,0.394
6146d0b54e27a1844a5f0b02,1.1467776,1.1461
614455f031cf3ef3d4a9f7ee,0.41046268,0.4259
6142da6731cf3ef3d4a9f652,0.38796034,0.3795
6141cf13cc0e69a0cf28ab3b,1.1501791,1.1465
6141cf15c819ca30b196b473,1.7454877,1.8001
614231de4e27a1844a5f06aa,1.1804,1.1801
6141dbd3ee0a3fd43fb47c41,0.3499915,0.3586999999999999
6141cf5a9cbada84a8676815,1.7991427,1.8095
614242a39cbada84a8676cef,1.7994524,1.8094
61433cb04e27a1844a5f0a06,1.1444188,1.1444
61422f38baaf234b35290654,1.1025456,1.1088
6142edd931cf3ef3d4a9f680,0.40577355,0.4256
6141e8aa31cf3ef3d4a9f0cc,0.39476213,0.4079999999999999
6141dd3531cf3ef3d4a9eff2,0.3524007,0.3550999999999999
6141d6fb4e27a1844a5f0202,1.1445915,1.1458
6142261f31cf3ef3d4a9f360,0.3548511,0.3746
6142459f4e27a1844a5f071e,1.1439515,1.1483
614267cd3ac25c70a5c6cbb3,0.32618588,0.3054
6142986d3ac25c70a5c6cc0b,0.3504888,0.3477
6141cf424e27a1844a5f0036,1.1415304,1.1454
61435770baaf234b35290748,1.1037976,1.1062
6142018c9cbada84a8676bfb,1.8011976,1.8075
6142a18a4e27a1844a5f08ba,1.148856,1.1454
6141d07c4e27a1844a5f00d0,1.1452047,1.15
6141e2049cbada84a8676aa9,1.7998968,1.8092
614341194e27a1844a5f0a0c,1.1449345,1.147
6141d0139cbada84a8676871,1.8003925,1.8076
6141e8009cbada84a8676b05,1.8015331,1.8089
614239683ac25c70a5c6cb37,0.3375791,0.3574
6142475ebaaf234b3529069a,1.1069106,1.1065
6141cf214e27a1844a5f0012,1.1433953,1.1427
6141cf3802d926221cabc55b,0.38224044,0.3954999999999999
6141cfa89cbada84a8676845,1.8003211,1.8089
6141cf1aee0a3fd43fb479e7,0.35033435,0.3574
6141ec499cbada84a8676b37,1.8016557,1.8087
61420edabaaf234b352905c8,0.6803171,0.6681
6141d395baaf234b352902e2,1.1034825,1.1042
6141e5c2baaf234b3529045c,1.0014958,1.0009
614269594e27a1844a5f07d2,1.1438526,1.1492
6141d05fbaaf234b3529023e,1.0955318,1.095
6141f2004e27a1844a5f044a,1.1446114,1.1461
6141cf133ac25c70a5c6c837,0.37741438,0.366
614221c54e27a1844a5f0638,1.144909,1.1456
6141d0bd31cf3ef3d4a9ee24,0.35871556,0.3559
6141d1ef31cf3ef3d4a9ee72,0.42709166,0.4283999999999999
6142466e4e27a1844a5f0724,1.1360959,1.1376
6141d96e3ac25c70a5c6c935,0.36968508,0.3728
6141d829baaf234b35290372,1.1075449,1.1057
6141cf389cbada84a86767f7,1.7985512,1.8086
61420b594e27a1844a5f057e,1.1449169,1.1438
6142528d4e27a1844a5f0776,1.1447746,1.1457
6145aae831cf3ef3d4a9f82e,0.29264766,0.3013
6141e5f2baaf234b35290460,1.0451349,1.0352
6143362731cf3ef3d4a9f70a,0.3944685,0.4032
614273d3ee0a3fd43fb47f5f,0.34617332,0.354
614295f231cf3ef3d4a9f594,0.34422508,0.354
61434b773ac25c70a5c6ccd9,0.2891986,0.3
6143c1d44e27a1844a5f0a7a,1.1396573,1.1369
61429e2f31cf3ef3d4a9f5b0,0.3558266,0.3566
6141d43431cf3ef3d4a9eee0,0.40804026,0.4140999999999999
6141d9259cbada84a86769f1,1.79725,1.8064
6141e0d34e27a1844a5f0314,1.1394724,1.1413
614269993ac25c70a5c6cbb9,0.38687378,0.3904999999999999
614256d84e27a1844a5f078c,1.1462549,1.1392
6141cf6b4e27a1844a5f0056,1.1414022,1.1477
6141cf17cc0e69a0cf28ab45,1.1432284,1.1447
6141dc22ee0a3fd43fb47c49,0.4325658,0.434
614200734e27a1844a5f0512,1.134517,1.1377
6141f6d39cbada84a8676b9f,1.7983648,1.8075
6142af483ac25c70a5c6cc2f,0.37095904,0.3804
6143178631cf3ef3d4a9f6d8,0.3889824,0.4059
6142119a3ac25c70a5c6caa3,0.38349113,0.392
6141d17d9cbada84a86768d7,1.8027095,1.8093
6141cf513ac25c70a5c6c859,0.38952175,0.406
6141de8e31cf3ef3d4a9f012,0.40014675,0.4129
6141cf83baaf234b352901ea,1.0886339,1.0847
6141d5ccbaaf234b3529032e,1.0022911,1.0021
6141d00531cf3ef3d4a9ede6,0.35878143,0.358
6141e9fa31cf3ef3d4a9f0e0,0.37997264,0.4101999999999999
6143ba8f3ac25c70a5c6cd2d,0.3897561,0.3925
6141e9104e27a1844a5f03bc,1.1457092,1.1452
614219b031cf3ef3d4a9f2f4,0.4103304,0.4198999999999999
614204604e27a1844a5f0534,1.1356512,1.1397
6141f96931cf3ef3d4a9f1b2,0.3705589,0.3954
614285c03ac25c70a5c6cbef,0.40530947,0.4024999999999999
6141d6e431cf3ef3d4a9ef44,0.29866362,0.3017
61421a5e3ac25c70a5c6cabd,0.38289845,0.3383
61427355baaf234b352906e6,0.95874304,0.961
6142cd2831cf3ef3d4a9f634,0.3549188,0.3548
6142292f3ac25c70a5c6cafb,0.41556856,0.4097999999999999
6141f2cc31cf3ef3d4a9f160,0.41890508,0.4306
614242664e27a1844a5f0710,1.143313,1.1424
6141cf9d31cf3ef3d4a9edb8,0.412778,0.4158
6141ecdf31cf3ef3d4a9f10c,0.4028208,0.4122
6142dad34e27a1844a5f0952,1.1453015,1.1453
6141d3f4baaf234b352902f2,0.6587894,0.6529
61421dc74e27a1844a5f0616,1.1447138,1.1468
6141d034baaf234b35290230,1.1083475,1.1117
6142715a3ac25c70a5c6cbcd,0.35614964,0.3546
6141cf41ee0a3fd43fb47a17,0.34814724,0.3582
61421b3b4e27a1844a5f0608,1.1479855,1.1442
6142a90331cf3ef3d4a9f5d0,0.3495645,0.3602000000000001
614415764e27a1844a5f0aa0,1.1409849,1.1476
614318743ac25c70a5c6cca3,0.4066647,0.4194
6144c5004e27a1844a5f0ad2,1.1868902,1.1819000000000002
6141e1f64e27a1844a5f032c,1.1506854,1.1484
6141fb604e27a1844a5f04d2,1.1465069,1.1431
614643503ac25c70a5c6cdd5,0.33760318,0.3574999999999999
6141e6464e27a1844a5f0388,1.1467446,1.1448
6141d5b19cbada84a8676989,1.8022971,1.8092
614265604e27a1844a5f07c8,1.148086,1.1467
614225f54e27a1844a5f065a,1.1443301,1.1428
614212e731cf3ef3d4a9f2c2,0.28506514,0.2873
61425da44e27a1844a5f07ac,1.1483052,1.1456
614239399cbada84a8676cd9,1.8044938,1.808
61427a2d4e27a1844a5f0816,1.1820546,1.1807
6143902f3ac25c70a5c6cd13,0.28293923,0.3082
6141cf66ee0a3fd43fb47a33,0.3488756,0.3526999999999999
61421ddfee0a3fd43fb47ea9,0.35107094,0.3589
6141e82c3ac25c70a5c6c9bf,0.3830544,0.3901
6141ebb54e27a1844a5f03e4,1.1444387,1.1441
6141e0b8ee0a3fd43fb47c9f,0.34337482,0.3485
6142034bbaaf234b35290588,1.0951658,1.0947
6141f1b9ee0a3fd43fb47d8d,0.35103306,0.3588
614218c94e27a1844a5f05f6,1.1459028,1.1473
614201ed9cbada84a8676bff,1.7988008,1.8086
6141cfe54e27a1844a5f0096,1.144915,1.1457000000000002
6142bb564e27a1844a5f0900,1.1437578,1.1443
6141eba99cbada84a8676b31,1.7990724,1.8061
61421a0e31cf3ef3d4a9f2f6,0.27157688,0.2847999999999999
614223824e27a1844a5f0646,1.1466928,1.1451
6141f55a4e27a1844a5f047c,1.1390661,1.138
61424acf3ac25c70a5c6cb61,0.28720978,0.2996
614264fe31cf3ef3d4a9f4d2,0.36707768,0.4298999999999999
6141cf2331cf3ef3d4a9ed5a,0.28796366,0.3047
6142c22f3ac25c70a5c6cc3d,0.35987487,0.3521
6141cf4abaaf234b352901c8,1.086637,1.0818
6142206d3ac25c70a5c6cad7,0.35824332,0.3576999999999999
6141d95d31cf3ef3d4a9ef8e,0.4249721,0.4294
6141db90ee0a3fd43fb47c39,0.34764382,0.3601999999999999
61434ea431cf3ef3d4a9f72e,0.39431724,0.4135999999999999
6141db0a4e27a1844a5f027c,1.145692,1.1461
614207cc4e27a1844a5f0556,1.143713,1.1394000000000002
6144fbfe31cf3ef3d4a9f814,0.3424824,0.3507
61420fec4e27a1844a5f05a4,1.1462382,1.1453
6141cfeaee0a3fd43fb47a71,0.34865907,0.3579
6141d54b4e27a1844a5f01c6,1.1428066,1.1478
6141cfd531cf3ef3d4a9edd2,0.41075242,0.4254
6141d8f59cbada84a86769eb,1.8006665,1.8093
6141d4f031cf3ef3d4a9ef00,0.42623356,0.4324
61427e249cbada84a8676d59,1.8041898,1.8094
61424d8c31cf3ef3d4a9f448,0.3830322,0.3917
61425d3a4e27a1844a5f07aa,1.1429111,1.1454
61420fc3ee0a3fd43fb47e67,0.34442005,0.3515
6141e78c9cbada84a8676aff,1.8030385,1.8083
6141e3dfbaaf234b35290440,1.1235682,1.1237
61423cafbaaf234b3529067e,1.1054604,1.1081
6141d8cdee0a3fd43fb47bf1,0.26763642,0.2778
614294843ac25c70a5c6cc09,0.41184276,0.4174
61424b8831cf3ef3d4a9f43e,0.39543685,0.3994999999999999
614383d631cf3ef3d4a9f76e,0.35156134,0.3505
6141db669cbada84a8676a27,1.801626,1.8065
6142094a4e27a1844a5f0564,1.1435033,1.1449
614278d631cf3ef3d4a9f522,0.40261152,0.4106999999999999
6141f75c4e27a1844a5f0498,1.1456853,1.1448
6141dfc9ee0a3fd43fb47c8f,0.39488956,0.4125999999999999
6141d1cd31cf3ef3d4a9ee6a,0.39094362,0.4001
6141e1964e27a1844a5f0324,1.1459547,1.1446
61427c824e27a1844a5f081e,1.1393071,1.1455
6142d56c31cf3ef3d4a9f644,0.43219975,0.4296999999999999
614214f031cf3ef3d4a9f2d2,0.38355693,0.3903999999999999
61429754baaf234b3529070e,1.1060225,1.1103999999999998
6141f7b34e27a1844a5f049c,1.1331111,1.1408
61424d0c31cf3ef3d4a9f444,0.40580985,0.4172
61426a8b4e27a1844a5f07d6,1.1429757,1.1415
6141f54031cf3ef3d4a9f180,0.34746772,0.3571
6141cf2fbaaf234b352901b0,1.1070236,1.1055
614205a93ac25c70a5c6ca6d,0.36053863,0.368
6141d4519cbada84a8676957,1.8016251,1.8079
6142cf134e27a1844a5f093c,1.1452414,1.1452
6141faf94e27a1844a5f04cc,1.1462102,1.1457
6141f32731cf3ef3d4a9f166,0.3427439,0.3542999999999999
61424dd84e27a1844a5f0754,1.1457173,1.1452
6142d2b34e27a1844a5f0944,1.1403525,1.1396
614346254e27a1844a5f0a14,1.1427244,1.1405
614221273ac25c70a5c6cadb,0.40669432,0.4202999999999999
6141cf17baaf234b35290188,1.109937,1.1084
614203b6baaf234b3529058a,1.0805211,1.0821
6141d854baaf234b35290374,1.1244881,1.1162999999999998
6142266931cf3ef3d4a9f362,0.39977208,0.3999999999999999
6141f2dbee0a3fd43fb47d9b,0.34350082,0.3514
6142062cee0a3fd43fb47e31,0.3880631,0.3699
6143b54331cf3ef3d4a9f790,0.37051746,0.37
6142089731cf3ef3d4a9f25a,0.3538926,0.3561999999999999
6141f561baaf234b3529051c,1.0847223,1.0838
6141d08e31cf3ef3d4a9ee16,0.28752878,0.2964
6141d4959cbada84a8676961,1.8011068,1.8093
6141e3d34e27a1844a5f0354,1.1456028,1.1454
6141d080baaf234b35290248,0.6568274,0.6528999999999999
6142013d9cbada84a8676bf9,1.8015789,1.8065
6141d16d9cbada84a86768d3,1.8016686,1.8102
6141cf4131cf3ef3d4a9ed7c,0.28917047,0.3016
6142852d31cf3ef3d4a9f554,0.3821001,0.3886
6141d2e8baaf234b352902c8,1.1039066,1.1041
6141d8d39cbada84a86769e7,1.8042127,1.8091
6141d336baaf234b352902d6,1.1069695,1.1058
61420e7231cf3ef3d4a9f29c,0.412389,0.4197000000000001
61420003baaf234b35290570,1.044451,1.0378
6141de994e27a1844a5f02e0,1.1450537,1.145
6141f25b31cf3ef3d4a9f158,0.24599233,0.2741
6141cfcf4e27a1844a5f008c,1.1448563,1.1454
61420c67baaf234b352905b8,1.1073326,1.1075
61422d2fee0a3fd43fb47edf,0.2712484,0.2535
6141e17531cf3ef3d4a9f052,0.39998126,0.3573999999999999
6141ed894e27a1844a5f0402,1.1465126,1.1456
614314893ac25c70a5c6cc9b,0.41536254,0.424
6141e01b9cbada84a8676a85,1.8003505,1.8073
61422b9ebaaf234b3529064a,1.0912632,1.0879
6141fb329cbada84a8676bc7,1.7992456,1.8093
6141edbe9cbada84a8676b47,1.8018669,1.8074
6141e5644e27a1844a5f0374,1.1485599,1.1495
6142068bbaaf234b3529059e,1.0845854,1.0864
6141d1419cbada84a86768c9,1.8015016,1.8094
6141fca531cf3ef3d4a9f1d6,0.35375747,0.3478
6142109e31cf3ef3d4a9f2b2,0.3806143,0.3883999999999999
614270c33ac25c70a5c6cbcb,0.3925533,0.4021
6144e5ba3ac25c70a5c6cda3,0.37856773,0.4054
6141f30431cf3ef3d4a9f164,0.36149964,0.3752999999999999
614201e131cf3ef3d4a9f210,0.3932892,0.3939
6141ff104e27a1844a5f0500,1.1461235,1.1452
6141db9a31cf3ef3d4a9efcc,0.40805566,0.4168
61420dc34e27a1844a5f0592,1.1489583,1.1455
6141cf199cbada84a86767c7,1.7998346,1.8095
6142d81031cf3ef3d4a9f648,0.3882671,0.392
6141da0fbaaf234b352903a0,1.1207305,1.1183
614253223ac25c70a5c6cb7d,0.40367034,0.4256000000000001
6141cf50ee0a3fd43fb47a23,0.35689268,0.3558
614275d631cf3ef3d4a9f51c,0.40964404,0.4126000000000001
6145edc43ac25c70a5c6cdcf,0.3443891,0.3474
6143647531cf3ef3d4a9f74e,0.34613344,0.3583999999999999
6141d8e29cbada84a86769e9,1.7966033,1.8057
61427edf31cf3ef3d4a9f53e,0.35936493,0.3584999999999999
614396e64e27a1844a5f0a5c,1.1766055,1.1771
6141dc513ac25c70a5c6c951,0.28334513,0.307
6142209531cf3ef3d4a9f332,0.34329423,0.3486
6141dc004e27a1844a5f0296,1.1449834,1.1418
61424b3f3ac25c70a5c6cb63,0.39080083,0.3933999999999999
6142f8df4e27a1844a5f0994,1.1429554,1.146
6144b4283ac25c70a5c6cd95,0.40786037,0.4211999999999999
6141e2444e27a1844a5f0334,1.1449801,1.1485
6142ce833ac25c70a5c6cc4d,0.4065271,0.4132
6141e7c8ee0a3fd43fb47d0d,0.34930435,0.3576
6141d63fbaaf234b3529033a,1.1136984,1.1122999999999998
6142ecbc3ac25c70a5c6cc73,0.2808603,0.2976
6141eded4e27a1844a5f040a,1.1447113,1.1449
6142096b4e27a1844a5f0566,1.1446935,1.1433
6141d227baaf234b352902a4,1.1085808,1.1097
61437f8531cf3ef3d4a9f768,0.3493108,0.3774
6141daed31cf3ef3d4a9efba,0.38845423,0.3943
6141cf6431cf3ef3d4a9ed96,0.40171114,0.41
6141fba89cbada84a8676bcb,1.8026445,1.8093
614201cf9cbada84a8676bfd,1.8008126,1.8098
614264a13ac25c70a5c6cbab,0.3831861,0.3964
6141ee5731cf3ef3d4a9f11c,0.40418014,0.4178
61422af631cf3ef3d4a9f384,0.399,0.4094
6141dd8b4e27a1844a5f02c4,1.1418527,1.1479
6141cf18baaf234b3529018c,1.1030153,1.1046
61427d484e27a1844a5f0822,1.1430737,1.1434
6141d422baaf234b352902f8,1.1062814,1.1013000000000002
614320943ac25c70a5c6cca9,0.38623908,0.3981
6141d6bfbaaf234b3529034a,1.0825758,1.0762
6141cf19baaf234b3529018e,1.0042329,1.0009
6141cf1bcc0e69a0cf28ab4b,1.1500822,1.1459
61433b684e27a1844a5f09fe,1.1392697,1.1378
6141cfb09cbada84a8676849,1.8037683,1.8075
6142939d4e27a1844a5f0882,1.1448382,1.139
6141d24b4e27a1844a5f0144,1.1484154,1.1519
614259d74e27a1844a5f0798,1.1474549,1.1482
6141f8d7ee0a3fd43fb47dd9,0.38697377,0.3861
6141e72c3ac25c70a5c6c9b7,0.40000406,0.3936999999999999
614356233ac25c70a5c6cce9,0.37124363,0.409
6141e3e84e27a1844a5f0356,1.1487893,1.1472
6141e51fbaaf234b35290450,1.1052176,1.103
6141e6744e27a1844a5f038c,1.1462014,1.1438
6141ecba31cf3ef3d4a9f10a,0.38384077,0.3931
6141f5f7baaf234b35290522,1.089317,1.0878
6141d3973ac25c70a5c6c8db,0.3648478,0.3625
6141ee9f9cbada84a8676b53,1.800136,1.8072
6141d15d31cf3ef3d4a9ee4e,0.4107661,0.419
614366e04e27a1844a5f0a36,1.1463003,1.1447
6141f27cee0a3fd43fb47d95,0.34638128,0.3602999999999999
6141d046baaf234b35290236,1.1033782,1.1093
6143c0063ac25c70a5c6cd31,0.41264635,0.4222
6141d6c34e27a1844a5f01fa,1.1436728,1.1425
61426aa03ac25c70a5c6cbbb,0.39892468,0.4311999999999999
6141dd474e27a1844a5f02bc,1.1380113,1.1451
614230134e27a1844a5f06a2,1.145348,1.1443
6141d46031cf3ef3d4a9eee8,0.27476346,0.2839
614232eebaaf234b35290660,1.1065025,1.1066
6141d55b9cbada84a867697d,1.8027611,1.8086
614200b531cf3ef3d4a9f204,0.40840265,0.4073
6141e882ee0a3fd43fb47d19,0.34611163,0.3582999999999999
6141d0024e27a1844a5f00a2,1.1407586,1.1401
614211413ac25c70a5c6caa1,0.35343352,0.3549
61422cc0ee0a3fd43fb47edb,0.35611165,0.3568
6142edc94e27a1844a5f097e,1.1399562,1.1398
6141d0b89cbada84a86768a5,1.8023679,1.8084
6142c1b64e27a1844a5f0918,1.1446587,1.1455
6141e1fc31cf3ef3d4a9f05a,0.28873196,0.2742
6142181c4e27a1844a5f05f4,1.1417333,1.1427
614247384e27a1844a5f0728,1.1438428,1.1455
6142a9bb3ac25c70a5c6cc25,0.39941347,0.4111999999999999
6141f3064e27a1844a5f045c,1.1447574,1.147
6143070831cf3ef3d4a9f6c0,0.39398018,0.3643
614235e04e27a1844a5f06c2,1.1438969,1.1441
61440a4731cf3ef3d4a9f7ca,0.35504285,0.3497
6141f4be31cf3ef3d4a9f17a,0.27894777,0.2829999999999999
6142d8e831cf3ef3d4a9f64c,0.3971315,0.4237999999999999
6141d01431cf3ef3d4a9edec,0.42001048,0.4315
6141ec609cbada84a8676b39,1.8019141,1.8075
6141d622baaf234b35290338,1.042574,1.0394
614235314e27a1844a5f06c0,1.1853974,1.1812
61427945baaf234b352906ee,0.9983824,1.0015
61425ddebaaf234b352906c8,1.1063159,1.1068
6141cfa0baaf234b352901f8,1.0901269,1.084
614201e53ac25c70a5c6ca5f,0.41376385,0.4267999999999999
6141f15bee0a3fd43fb47d89,0.35547408,0.3581
6141d51dee0a3fd43fb47b85,0.3496572,0.3599
6141d67e4e27a1844a5f01f0,1.1413448,1.1469
6141cf57a05be5973bd77a83,1.1436318,1.1469
6142399f4e27a1844a5f06d8,1.1425742,1.1466
6141eb0231cf3ef3d4a9f0f0,0.35108978,0.3568999999999999
6141dfb331cf3ef3d4a9f028,0.39708242,0.4063
6141dc2f4e27a1844a5f029c,1.1468047,1.1444
6141d0029cbada84a867686b,1.801188,1.8083
6141dcc24e27a1844a5f02ae,1.1433101,1.1444
6141d23d3ac25c70a5c6c8bf,0.3623971,0.3478
6141e622baaf234b35290464,1.1092871,1.1137
6141cf26baaf234b352901a6,1.0922219,1.0913
6141e6f4ee0a3fd43fb47cfd,0.39237013,0.3938
6143fc4a31cf3ef3d4a9f7bc,0.38746396,0.3905999999999999
6141f3f63ac25c70a5c6ca11,0.31603914,0.3241
6141d6573ac25c70a5c6c909,0.40357062,0.4082
